#Chemical Compatibility Database
# Format: Chemical Material Name|Ratings (11 digits for FFKM|ETP|FKM|NBR|HNBR|EPDM|TFE\P|VQM|FVQM|AU|PTFE)
# Elastomer Material Price: 5|4|3|1|2|1|3|2|3|3|3
# Rating Scale:
# 5 = Good - The material has good chemical resistance
# 4 = Fair - Limited exposure may be acceptable
# 3 = Poor - Not recommended for continuous use
# 2 = Unsuitable - Should not be used with this chemical
# 1 = N/A - No data available
#
# Elastomer Types:
# FFKM  = Perfluoroelastomer
# ETP   = Fluoroelastomer (Viton Extreme)
# FKM   = Fluoroelastomer (Viton Type A)
# NBR   = Nitrile Butadiene Rubber
# HNBR  = Hydrogenated Nitrile Butadiene Rubber
# EPDM  = Ethylene Propylene Diene Monomer
# TFE\P = Tetrafluoroethylene Propylene (Aflas)
# VMQ   = Silicone Rubber
# FVMQ  = Fluorosilicone Rubber
# AU    = Polyester Urethane
# PTFE  = Polytetrafluoroethylene (Teflon)
#
TRIMETHYL   BORATE|55544211431
TRIMETHYLAMINE|43233514521
TRIMETHYLBENZENE|55544211431
TRIMETHYLOLPROPANE|51522411115
TRIMETHYLPENTANE|55555214551
TRINITROTOLUENE|55422241415
TRIOCTYL   PHOSPHATE|55422453425
TRIPHENYL   PHOSPHITE|55333514521
TRIPOLY   PHOSPHATE|55422553521
TRIPOTASSIUM   PHOSPHATE|55333514521
TRISODIUM   PHOSPHATE|55555515525
TUNG OIL|55555252431
TUNGSTEN   HEXAFLUORIDE|54111111111
TURBINE OIL|55555252555
TURBO OIL #35|55555252551
TURPENTINE|55455252425
UCON HYDROLUBE J-4|55545555421
UCON LUBRICANT 50-HB-100|55555515511
UCON LUBRICANT 50-HB-260|55555515511
UCON LUBRICANT 50-HB-5100|55555515511
UCON LUBRICANT 50-HB-55|55555515511
UCON LUBRICANT 50-HB-660|55555515511
UCON LUBRICANT LB-1145|55555515511
UCON LUBRICANT LB-135|55555515511
UCON LUBRICANT LB-285|55555515511
UCON LUBRICANT LB-300X|55555515511
UCON LUBRICANT LB-625|55555515511
UCON LUBRICANT LB-65|55555555511
UCON OIL   50-HB-280X|55344551111
UCON OIL HEAT   TRANSFER 500|55555515511
UCON OIL   LB-385|54255555511
UCON OIL   LB-400X|54255555511
ULTRA PURE   DEIONIZED WATER|55433444521
UNDECYLENIC   ACID|55544211431
UNDECYLIC ACID|55544211431
UNIVIS 40   HYDRAULIC FLUID|55555252551
UNIVOLT NO. 35   MINERAL OIL|55555252551
UNSYMMETRICAL   DIMETHYL HYDRAZINE|43244532211
URANIUM   HEXACHLORIDE|55511111111
UREA|51555511115
URIC ACID|55333514521
VALERALDEHYDE|53233514521
VALERIC ACID|55533514521
VANADIUM OXIDE|55555214551
VANADIUM   PENTOXIDE|55555214551
VARNISH|55544242435
VASELINE|51555214515
VASELINE OIL|51555214515
VEGETABLE OILS|55555355511
VERSILUBE F44, F55|55555553511
VERSILUBE F-50|55555553551
VINEGAR|55544513325
VINYL ACETATE|53224421115
VINYL BENZENE|55544211431
VINYL BENZOATE|55544211431
VINYL CHLORIDE|55424211435
VINYL CYANIDE|53322242225
VINYL FLUORIDE|55444211431
VINYLIDENE   CHLORIDE|55544211431
VINYLPYRIDINE|55544211431
VITRIOL, WHITE|55333514521
WATER|55555554525
WAX ALCOHOL|51554211115
WEMCO C|55555252551
WHISKEY|55555555555
WHITE LIQUOR|55555551111
WHITE LYE|41244511115
WHITE OIL|55555255555
WHITE PINE OIL|55544252511
WHITE PINE TAR|51544212515
WHITE SPIRIT|51554211115
WINE|55555555555
WOLMAR SALTS|55555555551
WOOD ALCOHOL|55255515521
WOOD OIL|55555252431
WOOL FAT|51555515555
XENON|55555555551
XYLAMON, WOOD PRESERVATIVE|51422211145
XYLENE|55422222525
XYLIDENES-MIXED-AROMATIC AMINES|55233542221
XYLIDINE|53231242211
XYLOL|55522222521
YEAST, AQUEOUS|55555515515
ZEOLITES|55515555555
ZINC ACETATE|54244532255
ZINC AMMONIUM CHLORIDE|54333514521
ZINC CHLORIDE|55555555511
ZINC CHROMATE|54333514521
ZINC CYANIDE|54333514521
ZINC DIETHYLDITHIOCARBAMATE|54333514521
ZINC DIHYDROGEN PHOSPHATE|55333514521
ZINC HYDROSULFITE|54333514521
ZINC NITRATE|55555511511
ZINC OXIDE|55555511511
ZINC PHENOLSULFONATE|54333514521
ZINC PHOSPHATE|55555515551
ZINC SALTS|55555555551
ZINC STEARATE|55333514521
ZINC SULFATE|55555555521
ZINC SULFIDE|54333514521
ZIRCONIUM NITRATE|55555515521

